TIME,RPM,TPS,Velocidade,itotal
181.4,7797,3.9,59.3,-136.3954184
181.44,7728,4,59.1,-135.6458696
181.48,7655,4.1,58.9,-134.820782
181.52,7550,4.9,57.9,-135.2680812
181.56,7474,5.6,58.2,-133.2162028
181.6,7464,6,56.9,-136.077495
181.64,7315,6.1,56.7,-133.8314592
181.68,7215,6.7,56.8,-131.7695131
181.72,7271,7.3,55.4,-136.1480174
181.76,7139,8.3,55.3,-133.9180733
181.8,7088,8.5,55,-133.6866255
181.84,7028,8.6,53.8,-135.5115831
181.88,6938,9,54.1,-133.0344051
181.92,6970,9.7,53.4,-135.3999371
181.96,6852,10.1,53,-134.1122431
182,6856,10.6,53.4,-133.1853614
182.04,6763,10.9,52,-134.9158536
182.08,6747,11.1,51.9,-134.8560062
182.12,6641,11.2,52.3,-131.7221264
182.16,6573,11.4,51.5,-132.3985854
182.2,6646,11.4,50.8,-135.713661
182.24,6508,11.6,51.2,-131.8574051
182.28,6471,11.7,50.2,-133.7194631
182.32,6535,11.7,49.9,-135.8538617
182.36,6427,11.8,50.4,-132.2832039
182.4,6366,12.1,49.1,-134.4968409
182.44,6377,12.1,48.9,-135.2802819
182.48,6357,12.2,49.3,-133.7618399
182.52,6283,12.3,48.2,-135.221878
182.56,6277,12.5,48.1,-135.3736049
182.6,6305,12.6,48.5,-134.8560062
182.64,6253,13,48,-135.1369563
182.68,6270,13.4,47.8,-136.0713162
182.72,6295,14.7,47.9,-136.328659
182.76,6375,18.9,47.1,-140.4061799
182.8,6329,21.6,46.4,-141.4959654
182.84,6344,22.2,46.7,-140.920195
182.88,6431,25.1,46.9,-142.2435585
182.92,6512,30.8,45.9,-147.1731712
182.96,6472,33.2,46.3,-145.0054947
183,6406,33.4,47.1,-141.0889394
183.04,6441,29.3,46.6,-143.3818977
183.08,6485,12.2,46.8,-143.7444445
183.12,6406,1.8,47.9,-138.7325479
183.16,6250,0.8,47.4,-136.7818953
183.2,6154,2.1,47,-135.8271461
183.24,6061,5.8,47.5,-132.3663569
183.28,5913,8.5,47.1,-130.2308615
183.32,5680,11.4,46.8,-125.9010709
183.36,5409,12.2,46.9,-119.6385333
183.4,5368,17.2,46.6,-119.4960452
183.44,6116,30,45.1,-140.6753086
183.48,6652,36.3,45.4,-151.9929098
183.52,6903,39.9,45.7,-156.6926462
183.56,6754,41.7,45.7,-153.3104639
183.6,6793,42.3,46,-153.1901088
183.64,6958,42.8,46.7,-154.5590663
183.68,6697,42.8,46,-151.0251963
183.72,6213,42.9,45.8,-140.7222652
183.76,6324,42.4,46,-142.6136093
183.8,6620,37.6,45.7,-150.2687698
183.84,7090,33.3,46.2,-159.1956517
183.88,7228,32.9,46.7,-160.5566156
183.92,6409,20.4,47.4,-140.2616268
183.96,6010,2.3,46.7,-133.5010044
184,6099,1.3,46.5,-136.0606753
184.04,6189,5.3,47.1,-136.3096232
184.08,6376,12.7,47.6,-138.9531183
184.12,6439,14.9,47.7,-140.031902
184.16,6251,17.6,47.9,-135.375766
184.2,6265,22.4,46.9,-138.5719008
184.24,6360,33.9,46.8,-140.9737343
184.28,6607,50.5,47.6,-143.9873357
184.32,6641,58.2,47.6,-144.7283028
184.36,6521,61.5,48.1,-140.6358575
184.4,6609,65,48.8,-140.489178
184.44,6810,66.1,48.1,-146.8686075
184.48,6859,66.5,48.6,-146.4035054
184.52,7013,67.2,49.6,-146.6726383
184.56,7078,68.2,50.1,-146.5547078
184.6,7099,67.3,50.4,-146.1145892
184.64,7157,50.3,51.2,-145.0066762
184.68,7170,26.4,51.6,-144.1439423
184.72,7069,16.9,51.7,-141.8385818
184.76,6957,16.2,52.3,-137.9898861
184.8,7004,16.2,51.3,-141.6301496
184.84,6932,16.3,51.5,-139.6298484
184.88,7040,16.5,52.5,-139.1042174
184.92,7049,16.5,52.2,-140.0825211
184.96,6960,14.2,52.3,-138.0493901
185,6986,10.3,52.9,-136.9934651
185.04,6980,9.5,52,-139.2448112
185.08,6912,5.9,51.9,-138.1539522
185.12,6781,0.9,52.2,-134.7566428
185.16,6538,0.6,51,-132.9847012
185.2,6389,0.5,50.6,-130.9813049
185.24,6093,0.6,50.5,-125.1603421
185.28,5866,0.5,49.2,-123.681259
185.32,6072,0.6,48.3,-130.4102038
185.36,6190,0.6,48,-133.7754293
185.4,6073,0.6,46.1,-136.6561865
185.44,5944,0.6,45.7,-134.9241039
185.48,5917,0.6,45.1,-136.0980708
185.52,5834,0.7,43.8,-138.1717493
185.56,5672,0.6,43.6,-134.9511763
185.6,5585,0.7,42.8,-135.3649883
185.64,5558,0.7,42.2,-136.6258991
185.68,5434,0.7,40.9,-137.8234978
185.72,5307,0.6,40.8,-134.9322823
185.76,5320,0.7,40.2,-137.2816596
185.8,5223,0.6,39.5,-137.1670732
185.84,4965,0.7,38.5,-133.778236
185.88,4679,0.6,38.4,-126.4004914
185.92,4451,0.9,37.8,-122.1497932
185.96,4136,8.2,37.6,-114.1089284
186,3927,12.4,36.8,-110.6980637
186.04,3989,15.4,36.2,-114.3095217
186.08,4073,16.4,36.1,-117.039956
186.12,4330,16.7,36,-124.7706212
186.16,4561,17.9,35,-135.1820318
186.2,5195,25.3,34.4,-156.6585314
186.24,5973,28.8,33.9,-182.7762481
186.28,6979,30.6,33.6,-215.4670484
186.32,7260,31,32.3,-233.1637546
186.36,7012,30.9,31.7,-229.4613724
186.4,6419,17.9,32.8,-203.0114222
186.44,6123,1.4,34.1,-186.2673869
186.48,5964,0.6,34.2,-180.8999598
186.52,5805,0.6,34.1,-176.5935295
186.56,5562,0.8,34.5,-167.2394887
186.6,5310,0.7,34.5,-159.662295
186.64,5325,0.8,33.6,-164.4020681
186.68,5627,1,32.2,-181.2792038
186.72,5623,1.1,31.9,-182.8539482
186.76,5500,1.6,31.8,-179.416554
186.8,5408,4.7,31.4,-178.6627344
186.84,5341,7,30.6,-181.0623251
186.88,5257,7.7,29.9,-182.3869372
186.92,5163,7.8,30,-178.5286052
186.96,5086,7.9,29.7,-177.6424884
187,4906,8,29.4,-173.1040206
187.04,4781,8.3,28.9,-171.612075
187.08,4821,8.3,27.8,-179.8950764
187.12,5134,8.4,27.2,-195.8005475
187.16,5280,8.6,26.8,-204.3742001
187.2,5318,8.6,26.1,-211.3658241
187.24,5394,8.7,25.3,-221.1654903
187.28,5210,9.4,25.2,-214.4688011
187.32,4755,10,26.1,-188.9891865
187.36,4331,11.1,26.6,-168.9014931
187.4,4265,11.6,27,-163.8634948
187.44,4347,12,26.9,-167.6348468
187.48,4500,12.5,27.1,-172.2543367
187.52,4758,12.6,27.3,-180.7959644
187.56,4961,12.7,27.6,-186.460604
187.6,5318,12.7,27.9,-197.7293193
187.64,5576,13.1,27.5,-210.3376478
187.68,5437,14.1,27.7,-203.6134701
187.72,5415,17.6,28,-200.6168335
187.76,5375,18.6,28.1,-198.4262342
187.8,5424,18.9,28.4,-198.1199832
187.84,5418,20.8,28.7,-195.8321742
187.88,5511,23.9,28.6,-199.8901158
187.92,5614,24.8,28.8,-202.2119709
187.96,5807,25,29.3,-205.5943366
188,5953,25.2,29.6,-208.6272883
188.04,6050,25.2,30.1,-208.5046864
188.08,6014,23.8,30.1,-207.2639973
188.12,5955,14.6,30.5,-202.5390964
188.16,5898,7.6,30.9,-198.0036656
188.2,5600,5.7,31.4,-185.0057901
188.24,5299,5,31.2,-176.1839194
188.28,5037,4.9,30.6,-170.7565871
188.32,4864,4.9,31,-162.7641723
188.36,5073,5,31.8,-165.4873052
188.4,5643,5.6,31.2,-187.6214111
188.44,5682,5.9,31.1,-189.5255571
188.48,5455,6,31.2,-181.3706889
188.52,5193,6.4,31.2,-172.659576
188.56,5090,9,31.2,-169.2349783
188.6,5171,12.4,30.9,-173.5973135
188.64,5378,15.7,30.7,-181.7227766
188.68,5683,20.2,30.4,-193.9237559
188.72,6200,27.8,30.5,-210.8719392
188.76,6347,34.7,30.6,-215.1661819
188.8,6517,39,31.4,-215.3004882
188.84,6590,44,31.8,-214.9736529
188.88,6511,47.4,32.3,-209.108706
188.92,6568,48.6,33.1,-205.841099
188.96,6897,48.9,33.4,-214.2104733
189,7206,49,33.7,-221.8151977
189.04,7278,48.1,33.7,-224.0315027
189.08,7346,37,33.9,-224.7906108
189.12,7353,33.1,34.6,-220.4526932
189.16,7311,32.7,35,-216.6884092
189.2,7283,32.9,35.1,-215.2435445
189.24,7219,33.6,35.1,-213.352073
189.28,7061,34.3,36.2,-202.3413217
189.32,6947,37.5,36.8,-195.8287365
189.36,6783,45.4,36.6,-192.2505865
189.4,6682,56.8,36.8,-188.3586609
189.44,6790,75.5,37.3,-188.8373443
189.48,7143,92.3,37.7,-196.5469195
189.52,8066,99.7,37.1,-225.5335987
189.56,8263,100,38.1,-224.9778275
189.6,8287,100,39.6,-217.0846394
189.64,8298,100,40.9,-210.4636336
189.68,8360,100,41.3,-209.9825316
189.72,8725,100,42.2,-214.4766049
189.76,8925,100,43.3,-213.8194805
189.8,9372,100,44.3,-219.4600609
189.84,9429,100,44.8,-218.3305774
189.88,9721,100,45.8,-220.1772316
189.92,9547,100,47.2,-209.8224074
189.96,9533,100,47.8,-206.8848258
190,9670,100,48.9,-205.1372629
190.04,9821,99.9,50.3,-202.5418011
190.08,9966,100,51.1,-202.3144601
190.12,10217,99.9,51.6,-205.4000918
190.16,10266,100,53,-200.933492
190.2,10366,100,53.3,-201.7487893
190.24,10636,100,53.9,-204.6993696
190.28,10736,100,55.3,-201.392973
190.32,10885,100,55.5,-203.4522007
190.36,10997,100,56.7,-201.1954281
190.4,11072,100,57.4,-200.0972529
190.44,11314,99.9,57.8,-203.0557432
190.48,11523,99,58.8,-203.2896075
190.52,12149,76.8,58.8,-214.3335453
190.56,12389,24.8,58.8,-218.5676428
190.6,12156,21.4,59.2,-213.0080057
190.64,12150,73.7,58.5,-215.4504242
190.68,12403,99,58.9,-218.4431299
190.72,11491,99.9,59.1,-201.696
190.76,10611,100,60.2,-182.8465477
190.8,9745,100,61.6,-164.1073652
190.84,8746,100,62.1,-146.0981829
190.88,8618,100,64,-139.6861853
190.92,8918,100,64.4,-143.6509632
190.96,8941,100,65.3,-142.0364651
191,8909,100,66.6,-138.7655532
191.04,9070,100,66.4,-141.6987925
191.08,9163,100,67.7,-140.4028616
191.12,9339,100,67.8,-142.8886138
191.16,9375,100,69.2,-140.5374676
191.2,9472,100,69.8,-140.7710041
191.24,9567,100,71.1,-139.5831886
191.28,9658,100,70.8,-141.5079648
191.32,9704,100,72.2,-139.4249611
191.36,9957,100,72.4,-142.6648166
191.4,9973,100,73.7,-140.3735466
191.44,9970,100,73.9,-139.9515335
191.48,10104,100,74.7,-140.3135709
191.52,10183,100,75.1,-140.6574528
191.56,10273,100,76.4,-139.4860806
191.6,10378,99.9,76.5,-140.7275649
191.64,10365,99.5,77.5,-138.7377176
191.68,10477,88.5,77.6,-140.0561437
191.72,10823,33.3,78.7,-142.6592274
191.76,11337,2.7,77.8,-151.1629961
191.8,11116,24.3,78.3,-147.269807
191.84,10953,90.7,77.2,-147.177943
191.88,11582,99.5,78.3,-153.4435862
191.92,11745,99.9,78,-156.2015575
191.96,10548,100,79.5,-137.6353318
192,9650,100,79.1,-126.5545522
192.04,8666,99.9,81,-110.9840598
192.08,8724,100,80,-113.1234422
192.12,8874,100,81.9,-112.3990044
192.16,8814,100,82.2,-111.2315964
192.2,8948,100,83.1,-111.6996708
192.24,8989,99.9,83,-112.3466766
192.28,9056,99.7,83.7,-112.2374775
192.32,9119,97.2,84.5,-111.9482859
192.36,9138,94.8,84.2,-112.5812338
192.4,9182,94.4,85.4,-111.5337641
192.44,9247,91.7,84.6,-113.3854782
192.48,9268,90.3,86.7,-110.8903794
192.52,9347,90.1,85.9,-112.8771461
192.56,9377,85.7,86.8,-112.0652934
192.6,9426,70.1,87.7,-111.4948439
192.64,9461,59.8,87.6,-112.036589
192.68,9438,46.8,88.6,-110.5027771
192.72,9495,33.6,88.1,-111.8010809
192.76,9437,22,88.7,-110.3665017
192.8,9397,11.5,87.7,-111.1518192
192.84,9322,6.9,88.4,-109.3915498
192.88,9140,6.5,88.4,-107.2558212
192.92,8925,6.6,87.2,-106.1741228
192.96,8620,6.7,87.5,-102.1941779
193,8819,7.1,86,-106.3770232
193.04,8899,10.6,85.6,-107.8436017
193.08,8729,12.2,84,-107.7983588
193.12,8542,12.6,82.3,-107.6680069
193.16,8179,12.8,81.8,-103.7227078
193.2,7793,13,80.4,-100.5484938
193.24,7526,13.1,79.9,-97.71120661
193.28,7255,13.2,78.3,-96.11752877
193.32,7075,13.2,78.1,-93.97283997
193.36,7061,13.2,76.4,-95.87376763
193.4,7012,13.2,76.4,-95.20844903
193.44,7017,13.4,74.8,-97.31433524
193.48,7064,18.1,75,-97.70490545
193.52,7266,33.6,73.3,-102.8296507
193.56,7830,43.2,73.2,-110.9628551
193.6,8682,47.4,72,-125.0875904
193.64,9738,49.7,71.3,-141.6795543
193.68,10552,49.3,70,-156.3736899
193.72,10780,46.1,69.7,-160.4401001
193.76,10011,39.6,69.5,-149.4237386
193.8,9120,18.9,70.3,-134.5756403
193.84,9134,1.5,70,-135.3598639
193.88,9001,0.5,69.7,-133.9630187
193.92,8814,0.6,69.1,-132.3189179
193.96,8424,1,67.5,-129.461766
194,8040,1.1,67.3,-123.9275677
194.04,8139,1.2,65.8,-128.3134247
194.08,7949,1.1,65.1,-126.6655316
194.12,7986,1.5,63.6,-130.2564182
194.16,7978,3.7,61.9,-133.6996667
194.2,7930,7.3,60.8,-135.2996115
194.24,7757,8.3,60,-134.1125693
194.28,7584,8.6,59,-133.3439311
194.32,7552,9.8,58.3,-134.3755851
194.36,7606,10.3,57.6,-136.981141
194.4,7532,10.5,57.1,-136.836244
194.44,7483,11.7,57,-136.1845472
194.48,7453,13.7,56,-138.0606888
194.52,7406,15.9,56.2,-136.7018317
194.56,7418,25.2,56.5,-136.1963042
194.6,7558,38.2,55.4,-141.5220349
194.64,8070,48.8,56,-149.4901058
194.68,8674,68.9,55.7,-161.5441235
194.72,8089,77.2,56.4,-148.7793555
194.76,7943,78.1,58,-142.0638273
194.8,7916,77.1,57.4,-143.0608611
194.84,8135,62.4,58.6,-144.0080875
194.88,8209,31.2,59.5,-143.1199684
194.92,7945,6.8,60.9,-135.3329506
194.96,7938,3.4,60.9,-135.2137145
195,7899,0.7,61.2,-133.8898433
195.04,7784,0.6,61.4,-131.5107934
195.08,7618,2.5,60.3,-131.0540956
195.12,7344,3.3,61.2,-124.4824673
195.16,7412,3.5,60.8,-126.4616293
195.2,7871,3.6,59.9,-136.3107262
195.24,7708,3.7,60.6,-131.9459376
195.28,7638,3.8,59.4,-133.3890411
195.32,7702,3.8,59.8,-133.6070183
195.36,7585,3.7,59.2,-132.9109677
195.4,7490,4,59.2,-131.2462951
195.44,7434,6.1,59,-130.7065907
195.48,7386,12.3,57.6,-133.0190254
195.52,7348,17.3,57.5,-132.5648072
195.56,7403,30.3,56.9,-134.9653933
195.6,7624,41.9,57,-138.7506331
195.64,8198,45.6,57.4,-148.1572687
195.68,8492,55.5,56.5,-155.9152083
195.72,7991,60.4,58.2,-142.431185
195.76,7858,60.8,58.7,-138.8675792
195.8,8112,60.2,57.6,-146.0940068
195.84,8112,56.4,59.3,-141.9058143
195.88,8272,35.2,59.5,-144.2183431
195.92,8024,3,60.3,-138.0386011
195.96,7819,0.6,60.8,-133.4057582
196,7730,0.5,59.4,-134.9957172
196.04,7626,0.6,60.1,-131.6282995
196.08,7394,0.8,59,-130.0032999
196.12,7125,0.8,58.5,-126.3443846
196.16,6983,0.8,57.8,-125.3259904
196.2,7247,0.9,55.9,-134.48486
196.24,7101,0.9,55.6,-132.4865108
196.28,7122,0.9,55.1,-134.0841095
196.32,7022,0.9,53.4,-136.4100945
196.36,6693,0.9,53.4,-130.0189066
196.4,6385,0.9,52.5,-126.1619927
196.44,6041,1.1,51.6,-121.4467999
196.48,5722,1.9,51.7,-114.8111989
196.52,5155,2.7,50.7,-105.4745429
196.56,4625,3.2,49.8,-96.34059761
196.6,4287,4.1,49.6,-89.66000291
196.64,3888,4.4,48.8,-82.64819551
196.68,3473,4.7,48,-75.05687655
196.72,3334,5.1,47.9,-72.2032961
196.76,3251,5.3,47.6,-70.84952752
196.8,3110,7.9,46.4,-69.52953903
196.84,3033,11.4,46.2,-68.10160955
196.88,3107,16.4,45.8,-70.37245741
196.92,3356,23.8,44.6,-78.05739168
196.96,3557,26.4,44.3,-83.2927269
197,3796,30.6,44.6,-88.29137629
197.04,4356,38.9,43.6,-103.6402193
197.08,4971,39.1,42.6,-121.048972
197.12,5788,22.5,41.8,-143.6412521
197.16,6479,2.7,41.4,-162.3433788
197.2,6123,0.7,42.3,-150.1588155
197.24,5084,0.6,43,-122.6490046
197.28,4704,0.7,42.7,-114.2789864
197.32,4750,0.9,42.7,-115.3965105
197.36,5313,1.2,42,-131.2252676
197.4,5266,1.4,42.2,-129.4480002
197.44,5308,1.5,42.4,-129.8649639
197.48,5462,1.6,42.2,-134.2660419
197.52,5312,1.6,42.1,-130.8889284
197.56,5132,1.8,41.7,-127.6666711
197.6,5135,4.6,42.1,-126.5276068
197.64,5039,8,42.1,-124.1621443
197.68,4853,12.1,41.3,-121.895362
197.72,4909,16.1,40.8,-124.8129967
197.76,5159,19.9,40.4,-132.4680381
197.8,5525,24,40.3,-142.2178726
197.84,5939,25.5,40,-154.0211194
197.88,5701,25.9,40.4,-146.3850136
197.92,5218,26,40.6,-133.3229709
197.96,5357,25.9,40.2,-138.2364381
198,5342,26,39.3,-141.0062214
198.04,5134,25.8,39.6,-134.489265
198.08,5098,21.9,39.5,-133.8843077
198.12,5299,9.7,39.1,-140.5866569
198.16,5172,6.4,39,-137.5690857
198.2,5071,6,39.9,-131.8401403
198.24,5114,6.1,40.1,-132.294958
198.28,5228,6.3,39.7,-136.6067043
198.32,5321,6.7,39.1,-141.1703343
198.36,5350,6.9,39.5,-140.5023629
198.4,5072,7,39.5,-133.2014924
198.44,4960,7.7,39.2,-131.2570233
198.48,4857,8.2,38.8,-129.8563883
198.52,4699,9.5,38.7,-125.9567429
198.56,4479,10,38.9,-119.4423674
198.6,4771,10.2,39,-126.9029597
198.64,5349,9.9,37.9,-146.4064902
198.68,5671,2.7,37.7,-156.0433404
198.72,5312,1.3,38,-145.0111549
198.76,4658,1.2,38.3,-126.1617347
198.8,4401,1.5,37.2,-122.7256583
198.84,4102,2,36.9,-115.3177689
198.88,3969,2.2,37.1,-110.977294
198.92,4340,2.3,36.9,-122.008561
198.96,4295,2.3,36,-123.7620827
199,4213,2.3,35.3,-123.806571
199.04,4205,2.4,34.7,-125.7081592
199.08,4117,2.4,34.7,-123.0774058
199.12,4034,2.6,34.2,-122.3592283
199.16,4125,3.3,33.1,-129.2774868
199.2,4121,3.6,32.2,-132.7619689
199.24,4005,4.1,32,-129.8313233
199.28,3985,5,32,-129.1829771
199.32,3998,5.2,30.9,-134.2181511
199.36,4036,5.4,30.3,-138.1769082
199.4,3941,5.4,29.9,-136.7294882
199.44,3924,5.5,30,-135.6858894
199.48,3956,5.7,30.1,-136.3379404
199.52,3917,6,29.6,-137.2741623
199.56,3939,6.3,29.3,-139.4586003
199.6,4063,6.5,29.4,-143.3594854
199.64,4010,6.6,29.8,-139.5902388
199.68,4032,6.2,30.1,-138.9571728
199.72,4077,1.4,30.2,-140.0427757
199.76,3988,0.7,30,-137.898911
199.8,3903,0.5,29.8,-135.8655117
199.84,3876,0.5,30.2,-133.1385329
199.88,3759,0.6,30.2,-129.1196453
199.92,3647,1.1,30.2,-125.272505
199.96,3469,4.9,29.9,-120.3538682
200,3416,22.8,29.6,-119.7162467
200.04,3555,35.6,29.2,-126.294284
200.08,4074,37.2,29.4,-143.7476111
200.12,4873,36.6,29.2,-173.1173126
200.16,5779,21.4,28.7,-208.8804235
200.2,6666,7.7,28.1,-246.0854469
200.24,6449,5.2,27.6,-242.3875096
200.28,5664,2,28.1,-209.0951052
200.32,4617,1,29.2,-164.0227031
200.36,4220,0.8,28.9,-151.4752053
200.4,4063,0.8,28.1,-149.9917748
200.44,4497,0.9,27.5,-169.6356532
200.48,4582,1.8,27.1,-175.3931935
200.52,4677,5.5,26.7,-181.7117664
200.56,4936,8.5,25.9,-197.698024
200.6,5133,8.9,24.9,-213.8448811
200.64,5140,9,24.3,-219.4238278
200.68,5069,9,24,-219.0977871
200.72,4946,9.1,23.8,-215.5778303
200.76,4555,9.3,24,-196.8811245
200.8,4138,9.3,24.3,-176.6489882
200.84,4251,9.4,24.6,-179.2598132
200.88,4254,9.4,24.2,-182.3513829
200.92,4281,9.4,24,-185.0380009
200.96,4377,9.4,24.6,-184.5730892
201,4567,9.4,24.8,-191.0320659
201.04,4703,9.4,25,-195.1470146
201.08,4815,9.5,24.9,-200.596747
201.12,5156,9.5,24.9,-214.8030795
201.16,5425,9.4,25.1,-224.2089592
201.2,5432,9.4,26,-216.7271674
201.24,4610,9.4,27,-177.1185723
201.28,4188,9.3,27.7,-156.8389209
201.32,4159,8.4,27.9,-154.6363744
201.36,4267,1.5,27.9,-158.6519379
201.4,4396,1,27.7,-164.6284375
201.44,4903,0.9,27.6,-184.2806574
201.48,4945,0.9,27.4,-187.2158762
201.52,4754,0.9,27.8,-177.3949789
201.56,4563,0.9,27.7,-170.8825206
201.6,4300,0.9,27.3,-163.3927379
201.64,4175,0.9,27.7,-156.3520761
201.68,4319,1.1,27.4,-163.515747
201.72,4342,1.1,27,-166.8218744
201.76,4201,1.2,27.1,-160.808993
201.8,3984,2.3,26.9,-153.6363537
201.84,3985,5.3,26.2,-157.7807354
201.88,3939,7.9,26,-157.159115
201.92,3959,9.3,25.5,-161.0542771
201.96,3914,9.7,25.2,-161.1191723
202,3939,10.5,24.4,-167.4646307
202.04,3979,11.8,23.8,-173.42988
202.08,4036,13.5,23.6,-177.4050982
202.12,4078,15.8,23.4,-180.7832983
202.16,4342,18.4,23.4,-192.4867781
202.2,4526,19.9,23,-204.1332054
202.24,4475,20.1,22.8,-203.6034507
202.28,3901,20.4,22.9,-176.7125564
202.32,3992,20.6,23,-180.0485542
202.36,4082,20.7,23.1,-183.3107617
202.4,4156,20.8,23.1,-186.6338868
202.44,4122,20.9,23.1,-185.1070455
202.48,4177,20.9,23.4,-185.1721033
202.52,4265,20.9,23.1,-191.5287601
202.56,4297,20.8,23,-193.8047688
202.6,4355,19.4,23.1,-195.5703987
202.64,4415,4.8,23.4,-195.7229676
202.68,4361,1,23.3,-194.1588126
202.72,4105,0.7,23.4,-181.9802451
202.76,4143,0.9,23.4,-183.6648369
202.8,4141,0.9,23.8,-180.4908603
202.84,4158,1,23.7,-181.9965187
202.88,4135,0.9,23.8,-180.2293425
202.92,4079,0.9,23.9,-177.0446249
202.96,4015,1,24,-173.5406619
203,3990,1,24.2,-171.034795
203.04,3873,1,24.4,-164.6586735
203.08,3810,1,24.2,-163.3189395
203.12,3861,1.1,24.2,-165.5050986
203.16,3831,1.1,24.1,-164.9005298
203.2,3750,1.3,24.3,-160.0854775
203.24,3710,1.2,24.4,-157.7288093
203.28,3589,1.2,24.6,-151.3440295
203.32,3399,1.2,24.2,-145.7010697
